idID;Gemeente;Gebied;Ernstig overgewicht (%)
518;'s-Gravenhage;Gemeente;
518;'s-Gravenhage;Wijk 02 Belgisch Park;11
518;'s-Gravenhage;Wijk 03 Westbroekpark en Duttendel;9
518;'s-Gravenhage;Wijk 04 Benoordenhout;8
518;'s-Gravenhage;Wijk 05 Archipelbuurt;9
518;'s-Gravenhage;Wijk 06 Van Stolkpark en Scheveningse Bo;10
518;'s-Gravenhage;Wijk 07 Scheveningen;13
518;'s-Gravenhage;Wijk 08 Duindorp;19
518;'s-Gravenhage;Wijk 09 Geuzen- en Statenkwartier;10
518;'s-Gravenhage;Wijk 10 Zorgvliet;8
518;'s-Gravenhage;Wijk 11 Duinoord;9
518;'s-Gravenhage;Wijk 12 Bomen- en Bloemenbuurt;12
518;'s-Gravenhage;Wijk 13 Vogelwijk;9
518;'s-Gravenhage;Wijk 14 Bohemen en Meer en Bos;13
518;'s-Gravenhage;Wijk 15 Kijkduin en Ockenburgh;11
518;'s-Gravenhage;Wijk 16 Kraayenstein en de Uithof;15
518;'s-Gravenhage;Wijk 17 Loosduinen;16
518;'s-Gravenhage;Wijk 18 Waldeck;16
518;'s-Gravenhage;Wijk 19 Vruchtenbuurt;12
518;'s-Gravenhage;Wijk 20 Valkenboskwartier;13
518;'s-Gravenhage;Wijk 21 Regentessekwartier;12
518;'s-Gravenhage;Wijk 22 Zeeheldenkwartier;11
518;'s-Gravenhage;Wijk 23 Willemspark;10
518;'s-Gravenhage;Wijk 24 Haagse Bos;14
518;'s-Gravenhage;Wijk 25 Mariahoeve en Marlot;15
518;'s-Gravenhage;Wijk 26 Bezuidenhout;12
518;'s-Gravenhage;Wijk 27 Stationsbuurt;13
518;'s-Gravenhage;Wijk 28 Centrum;13
518;'s-Gravenhage;Wijk 29 Schildersbuurt;21
518;'s-Gravenhage;Wijk 30 Transvaalkwartier;20
518;'s-Gravenhage;Wijk 31 Rustenburg en Oostbroek;17
518;'s-Gravenhage;Wijk 32 Leyenburg;16
518;'s-Gravenhage;Wijk 33 Bouwlust en Vrederust;20
518;'s-Gravenhage;Wijk 34 Morgenstond;19
518;'s-Gravenhage;Wijk 35 Zuiderpark;22
518;'s-Gravenhage;Wijk 36 Moerwijk;19
518;'s-Gravenhage;Wijk 37 Groente- en Fruitmarkt;19
518;'s-Gravenhage;Wijk 38 Laakkwartier en Spoorwijk;17
518;'s-Gravenhage;Wijk 39 Binckhorst;14
518;'s-Gravenhage;Wijk 40 Wateringse Veld;15
518;'s-Gravenhage;Wijk 41 Hoornwijk;12
518;'s-Gravenhage;Wijk 42 Ypenburg;13
518;'s-Gravenhage;Wijk 43 Forepark;10
518;'s-Gravenhage;Wijk 44 Leidschenveen;14
796;'s-Hertogenbosch;Gemeente;
796;'s-Hertogenbosch;Binnenstad;12
796;'s-Hertogenbosch;Zuidoost;15
796;'s-Hertogenbosch;Graafsepoort;15
796;'s-Hertogenbosch;Muntel / Vliert;14
796;'s-Hertogenbosch;Rosmalen-Zuid;13
796;'s-Hertogenbosch;Rosmalen-Noord;13
796;'s-Hertogenbosch;De Groote Wielen;12
796;'s-Hertogenbosch;Empel;13
796;'s-Hertogenbosch;Noord;17
796;'s-Hertogenbosch;Maaspoort;15
796;'s-Hertogenbosch;West;15
796;'s-Hertogenbosch;Engelen;12
796;'s-Hertogenbosch;Nuland;14
796;'s-Hertogenbosch;Vinkel;16
1680;Aa en Hunze;Gemeente;
1680;Aa en Hunze;Wijk 00 Annen;15
1680;Aa en Hunze;Wijk 01 Eext;15
1680;Aa en Hunze;Wijk 02 Anloo;17
1680;Aa en Hunze;Wijk 03 Gasteren;13
1680;Aa en Hunze;Wijk 04 Anderen;15
1680;Aa en Hunze;Wijk 05 Schipborg;14
1680;Aa en Hunze;Wijk 06 Eexterveen;16
1680;Aa en Hunze;Wijk 07 Spijkerboor;16
1680;Aa en Hunze;Wijk 08 Nieuw-Annerveen;15
1680;Aa en Hunze;Wijk 09 Oud-Annerveen;14
1680;Aa en Hunze;Wijk 11 Annerveenschekanaal;19
1680;Aa en Hunze;Wijk 12 Eexterveenschekanaal;19
1680;Aa en Hunze;Wijk 13 Eexterzandvoort;16
1680;Aa en Hunze;Wijk 14 Gasselte;17
1680;Aa en Hunze;Wijk 15 Gasselternijveen;20
1680;Aa en Hunze;Wijk 16 Gasselternijveenschemond;19
1680;Aa en Hunze;Wijk 17 Gieten;15
1680;Aa en Hunze;Wijk 18 Gieterveen;18
1680;Aa en Hunze;Wijk 19 Rolde;15
1680;Aa en Hunze;Wijk 20 Grolloo;15
1680;Aa en Hunze;Wijk 21 Ekehaar;14
738;Aalburg;Gemeente;
738;Aalburg;Wijk 00 Wijk en Aalburg;15
738;Aalburg;Wijk 01 Veen;15
738;Aalburg;Wijk 02 Genderen;15
738;Aalburg;Wijk 03 Eethen;15
738;Aalburg;Wijk 04 Meeuwen;13
738;Aalburg;Wijk 05 Drongelen;17
738;Aalburg;Wijk 06 Babyloniënbroek;13
358;Aalsmeer;Gemeente;
358;Aalsmeer;Wijk 00 Aalsmeer;13
358;Aalsmeer;Wijk 01 Kudelstraat en Kalslagen;15
358;Aalsmeer;Wijk 02 Oosteinde;12
197;Aalten;Gemeente;
197;Aalten;Wijk 01 Buitengebied Aalten;13
197;Aalten;Wijk 02 Bredevoort;15
197;Aalten;Wijk 03 Aalten Kern;15
197;Aalten;Wijk 04 Dinxperlo;16
59;Achtkarspelen;Gemeente;
59;Achtkarspelen;Wijk 00 Noord;16
59;Achtkarspelen;Wijk 01 Centrum;14
59;Achtkarspelen;Wijk 02 Zuid;16
482;Alblasserdam;Gemeente;
482;Alblasserdam;Wijk 01 Centrum;14
482;Alblasserdam;Wijk 02 Kinderdijk;15
482;Alblasserdam;Wijk 03 Blokweer;15
482;Alblasserdam;Wijk 04 Souburgh;16
482;Alblasserdam;Wijk 05 Bedrijventerrein;15
482;Alblasserdam;Wijk 06 Landelijk gebied;10
613;Albrandswaard;Gemeente;
613;Albrandswaard;Wijk 01 Poortugaal-Noord;14
613;Albrandswaard;Wijk 02 Rhoon-Noord;16
613;Albrandswaard;Wijk 03 Poortugaal-Zuid;16
613;Albrandswaard;Wijk 04 Rhoon-Zuid;15
613;Albrandswaard;Wijk 05 Buitengebied Albrandswaard;12
613;Albrandswaard;Wijk 06 Portland;15
361;Alkmaar;Gemeente;
361;Alkmaar;Zuid;13
361;Alkmaar;Oudorp;13
361;Alkmaar;Overdie;16
361;Alkmaar;West;12
361;Alkmaar;Huiswaard;13
361;Alkmaar;De Mare;14
361;Alkmaar;Daalmeer/Koedijk;13
361;Alkmaar;Centrum;11
361;Alkmaar;Schermer;11
361;Alkmaar;Graft-De Rijp;12
141;Almelo;Gemeente;
141;Almelo;Wijk 10 Binnenstad;18
141;Almelo;Wijk 11 De Riet;19
141;Almelo;Wijk 12 Noorderkwartier;15
141;Almelo;Wijk 13 Sluitersveld;16
141;Almelo;Wijk 14 Wierdense Hoek;19
141;Almelo;Wijk 15 Nieuwstraat-Kwartier;22
141;Almelo;Wijk 16 Ossenkoppelerhoek;19
141;Almelo;Wijk 17 Hofkamp;14
141;Almelo;Wijk 18 Schelfhorst;17
141;Almelo;Wijk 19 Windmolenbroek;14
141;Almelo;Wijk 20 Aadorp;14
141;Almelo;Wijk 21 Bornerbroek;12
34;Almere;Gemeente;
34;Almere;Wijk 01 Almere Haven;19
34;Almere;Wijk 02 Almere Stad;16
34;Almere;Wijk 03 Almere Buiten;16
34;Almere;Wijk 04 Almere Poort;13
34;Almere;Wijk 05 Almere Hout;12
34;Almere;Wijk 06 Almere Pampus;
1723;Alphen-Chaam;Gemeente;
1723;Alphen-Chaam;Wijk 00 Alphen;14
1723;Alphen-Chaam;Wijk 01 Chaam;14
1723;Alphen-Chaam;Wijk 02 Galder;12
1723;Alphen-Chaam;Wijk 08 Verspreide huizen;12
1723;Alphen-Chaam;Wijk 09 Verspreide huizen;11
484;Alphen aan den Rijn;Gemeente;
484;Alphen aan den Rijn;Oudshoorn;15
484;Alphen aan den Rijn;Ridderveld;16
484;Alphen aan den Rijn;Zegersloot;15
484;Alphen aan den Rijn;Hoorn;16
484;Alphen aan den Rijn;Hoge Zijde;15
484;Alphen aan den Rijn;Lage Zijde;14
484;Alphen aan den Rijn;Steekterpolder;15
484;Alphen aan den Rijn;Kerk en Zanen;13
484;Alphen aan den Rijn;Rietveld;12
484;Alphen aan den Rijn;Benthuizen;15
484;Alphen aan den Rijn;Aarlanderveen;11
484;Alphen aan den Rijn;Boskoop;14
484;Alphen aan den Rijn;Zwammerdam;20
484;Alphen aan den Rijn;Hazerswoude-Dorp;14
484;Alphen aan den Rijn;Hazerswoude-Rijndijk;14
484;Alphen aan den Rijn;Koudekerk aan den Rijn;14
60;Ameland;Gemeente;
60;Ameland;Wijk 00;13
307;Amersfoort;Gemeente;
307;Amersfoort;Wijk 01 Stadskern;12
307;Amersfoort;Wijk 02 Zonnehof;11
307;Amersfoort;Wijk 03 Soesterkwartier;15
307;Amersfoort;Wijk 04 Isselt;10
307;Amersfoort;Wijk 05 Bosgebied;18
307;Amersfoort;Wijk 06 De Koppel;15
307;Amersfoort;Wijk 07 De Kruiskamp;17
307;Amersfoort;Wijk 08 Schothorst Zuid;15
307;Amersfoort;Wijk 09 Schothorst Noord;14
307;Amersfoort;Wijk 10 Liendert;17
307;Amersfoort;Wijk 11 Rustenburg;14
307;Amersfoort;Wijk 12 Stoutenburg-Noord;10
307;Amersfoort;Wijk 13 Schuilenburg;16
307;Amersfoort;Wijk 14 Randenbroek;15
307;Amersfoort;Wijk 15 Vermeerkwartier;11
307;Amersfoort;Wijk 16 Leusderkwartier;12
307;Amersfoort;Wijk 17 De Berg Zuid;11
307;Amersfoort;Wijk 18 De Berg Noord;8
307;Amersfoort;Wijk 19 Hoogland;12
307;Amersfoort;Wijk 20 Zielhorst;14
307;Amersfoort;Wijk 21 Kattenbroek;13
307;Amersfoort;Wijk 22 Calveen;9
307;Amersfoort;Wijk 23 Park Schothorst;12
307;Amersfoort;Wijk 24 Nieuwland;13
307;Amersfoort;Wijk 25 valleipoort;12
307;Amersfoort;Wijk 26 Hooglanderveen;11
307;Amersfoort;Wijk 27 Buitengebied West;9
307;Amersfoort;Wijk 28 Vathorst-De Velden;12
307;Amersfoort;Wijk 29 Vathorst-centrum;12
307;Amersfoort;Wijk 30 Vathorst-De Bron;11
307;Amersfoort;Wijk 31 Vathorst-De Laak;13
362;Amstelveen;Gemeente;
362;Amstelveen;Wijk 00 Amstelveen;11
363;Amsterdam;Gemeente;
363;Amsterdam;Burgwallen-Oude Zijde;8
363;Amsterdam;Burgwallen-Nieuwe Zijde;7
363;Amsterdam;Grachtengordel-West;7
363;Amsterdam;Grachtengordel-Zuid;7
363;Amsterdam;Nieuwmarkt/Lastage;10
363;Amsterdam;Haarlemmerbuurt;10
363;Amsterdam;Jordaan;10
363;Amsterdam;De Weteringschans;7
363;Amsterdam;Weesperbuurt/Plantage;9
363;Amsterdam;Oostelijke Eilanden/Kadijken;12
363;Amsterdam;Westelijk Havengebied;14
363;Amsterdam;Bedrijventerrein Sloterdijk;13
363;Amsterdam;Houthavens;9
363;Amsterdam;Spaarndammer- en Zeeheldenbuurt;14
363;Amsterdam;Staatsliedenbuurt;11
363;Amsterdam;Centrale Markt;12
363;Amsterdam;Frederik Hendrikbuurt;10
363;Amsterdam;Da Costabuurt;9
363;Amsterdam;Kinkerbuurt;10
363;Amsterdam;Van Lennepbuurt;12
363;Amsterdam;Helmersbuurt;8
363;Amsterdam;Overtoomse Sluis;8
363;Amsterdam;Vondelbuurt;8
363;Amsterdam;Zuidas;7
363;Amsterdam;Oude Pijp;8
363;Amsterdam;Nieuwe Pijp;9
363;Amsterdam;Zuid Pijp;13
363;Amsterdam;Weesperzijde;8
363;Amsterdam;Oosterparkbuurt;12
363;Amsterdam;Dapperbuurt;13
363;Amsterdam;Transvaalbuurt;13
363;Amsterdam;Indische Buurt West;13
363;Amsterdam;Indische Buurt Oost;16
363;Amsterdam;Oostelijk Havengebied;11
363;Amsterdam;Zeeburgereiland/Nieuwe Diep;7
363;Amsterdam;IJburg West;10
363;Amsterdam;Sloterdijk;8
363;Amsterdam;Landlust;14
363;Amsterdam;Erasmuspark;12
363;Amsterdam;De Kolenkit;16
363;Amsterdam;Geuzenbuurt;10
363;Amsterdam;Van Galenbuurt;15
363;Amsterdam;Hoofdweg e.o.;13
363;Amsterdam;Westindische Buurt;9
363;Amsterdam;Hoofddorppleinbuurt;9
363;Amsterdam;Schinkelbuurt;9
363;Amsterdam;Willemspark;7
363;Amsterdam;Museumkwartier;7
363;Amsterdam;Stadionbuurt;11
363;Amsterdam;Apollobuurt;7
363;Amsterdam;IJburg Zuid;10
363;Amsterdam;Scheldebuurt;8
363;Amsterdam;IJselbuurt;10
363;Amsterdam;Rijnbuurt;10
363;Amsterdam;Frankendael;10
363;Amsterdam;Middenmeer;9
363;Amsterdam;Betondorp;15
363;Amsterdam;Omval/Overamstel;6
363;Amsterdam;Prinses Irenebuurt e.o.;7
363;Amsterdam;Volewijck;18
363;Amsterdam;IJplein/Vogelbuurt;17
363;Amsterdam;Tuindorp Nieuwendam;19
363;Amsterdam;Tuindorp Buiksloot;19
363;Amsterdam;Nieuwendammerdijk/Buiksloterdijk;10
363;Amsterdam;Tuindorp Oostzaan;18
363;Amsterdam;Oostzanerwerf;16
363;Amsterdam;Kadoelen;15
363;Amsterdam;Waterlandpleinbuurt;19
363;Amsterdam;Buikslotermeer;18
363;Amsterdam;Banne Buiksloot;19
363;Amsterdam;Noordelijke IJ-oevers West;9
363;Amsterdam;Noordelijke IJ-oevers Oost;9
363;Amsterdam;Waterland;11
363;Amsterdam;Elzenhagen;12
363;Amsterdam;Chassébuurt;13
363;Amsterdam;Slotermeer-Noordoost;19
363;Amsterdam;Slotermeer-Zuidwest;18
363;Amsterdam;Geuzenveld;19
363;Amsterdam;Eendracht;16
363;Amsterdam;Lutkemeer/Ookmeer;14
363;Amsterdam;Osdorp-Oost;16
363;Amsterdam;Osdorp-Midden;18
363;Amsterdam;De Punt;17
363;Amsterdam;Middelveldsche Akerpolder;16
363;Amsterdam;Slotervaart Noord;15
363;Amsterdam;Overtoomse Veld;14
363;Amsterdam;Westlandgracht;10
363;Amsterdam;Sloter-/Riekerpolder;13
363;Amsterdam;Slotervaart Zuid;15
363;Amsterdam;Buitenveldert-West;11
363;Amsterdam;Buitenveldert-Oost;11
363;Amsterdam;Amstel III/Bullewijk;7
363;Amsterdam;Bijlmer Centrum (D,F,H);17
363;Amsterdam;Bijlmer Oost (E,G,K);19
363;Amsterdam;Nellestein;16
363;Amsterdam;Holendrecht/Reigersbos;19
363;Amsterdam;Gein;18
363;Amsterdam;Driemond;14
200;Apeldoorn;Gemeente;
200;Apeldoorn;Centrum;13
200;Apeldoorn;West;13
200;Apeldoorn;Zuidwest;14
200;Apeldoorn;Zuid;16
200;Apeldoorn;Zuidoost;16
200;Apeldoorn;Oost;14
200;Apeldoorn;Noordoost;15
200;Apeldoorn;Noord;13
200;Apeldoorn;Uddel en omgeving;15
200;Apeldoorn;Hoog Soeren en Radio Kootwijk;14
200;Apeldoorn;Hoenderloo en omgeving;16
200;Apeldoorn;Loenen en omgeving;15
200;Apeldoorn;Beekbergen en omgeving;16
200;Apeldoorn;Lieren en omgeving;13
200;Apeldoorn;Klarenbeek en omgeving;13
200;Apeldoorn;Wenum Wiesel Beemte;13
3;Appingedam;Gemeente;
3;Appingedam;Wijk 00;20
202;Arnhem;Gemeente;
202;Arnhem;Centrum;12
202;Arnhem;Spijkerkwartier;12
202;Arnhem;Arnhemse broek;19
202;Arnhem;Presikhaaf West;20
202;Arnhem;Presikhaaf Oost;16
202;Arnhem;St. Marten/Sonsbeek;11
202;Arnhem;Klarendal;17
202;Arnhem;Velperweg e.o.;12
202;Arnhem;Alteveer/Cranevelt;13
202;Arnhem;Geitenkamp;20
202;Arnhem;Monnikenhuizen;14
202;Arnhem;Burgemeesterswijk/Hoogkamp;10
202;Arnhem;Schaarsbergen;15
202;Arnhem;Heijenoord/Lombok;12
202;Arnhem;Klingelbeek e.o.;13
202;Arnhem;Malburgen West;19
202;Arnhem;Malburgen Oost (noord);18
202;Arnhem;Malburgen Oost (zuid);22
202;Arnhem;Vredenburg/Kronenburg;19
202;Arnhem;Elden;15
202;Arnhem;Elderveld;17
202;Arnhem;De Laar;17
202;Arnhem;Rijkerswoerd;17
202;Arnhem;Schuytgraaf;13
106;Assen;Gemeente;
106;Assen;Wijk 00 Assen centrum;14
106;Assen;Wijk 01 Lariks;15
106;Assen;Wijk 02 Noorderpark;15
106;Assen;Wijk 03 Assen Oost;16
106;Assen;Wijk 04 Pittelo;17
106;Assen;Wijk 05 Assen West;16
106;Assen;Wijk 06 Peelo;15
106;Assen;Wijk 07 Marsdijk;13
106;Assen;Wijk 08 Kloosterveen;13
106;Assen;Wijk 99 Buitengebied;14
743;Asten;Gemeente;
743;Asten;Wijk 00 Asten;13
743;Asten;Wijk 01 Heusden;11
743;Asten;Wijk 02 Ommel;13
743;Asten;Wijk 08;10
743;Asten;Wijk 09;12
744;Baarle-Nassau;Gemeente;
744;Baarle-Nassau;Wijk 00 Baarle - Nassau;16
744;Baarle-Nassau;Wijk 01 Ulicoten;16
744;Baarle-Nassau;Wijk 02;13
308;Baarn;Gemeente;
308;Baarn;Wijk 00 Baarn;13
308;Baarn;Wijk 01 Baarn-Noord, Eemdal en Eemland;14
308;Baarn;Wijk 02 P.H.W.park;9
308;Baarn;Wijk 04 Buitengebied;21
308;Baarn;Wijk 05 Lage Vuursche;14
489;Barendrecht;Gemeente;
489;Barendrecht;Wijk 01 Centrum;15
489;Barendrecht;Wijk 02 Noord;16
489;Barendrecht;Wijk 03 Binnenland;16
489;Barendrecht;Wijk 04 Oranjewijk;12
489;Barendrecht;Wijk 05 Buitenoord;14
489;Barendrecht;Wijk 06 Ter Leede;12
489;Barendrecht;Wijk 07 Paddewei;15
489;Barendrecht;Wijk 08 Molenvliet;14
489;Barendrecht;Wijk 09 Nieuweland;14
489;Barendrecht;Wijk 10 Dorpzicht;12
489;Barendrecht;Wijk 11 Bijdorp;12
489;Barendrecht;Wijk 12 Smitshoek;17
489;Barendrecht;Wijk 13 Voordijk;10
489;Barendrecht;Wijk 14 Meerwede;16
489;Barendrecht;Wijk 15 Waterkant;17
489;Barendrecht;Wijk 16 Havenkwartier;15
489;Barendrecht;Wijk 17 Gaatkensoog;14
489;Barendrecht;Wijk 18 Riederhoek;15
489;Barendrecht;Wijk 19 Vrijheidsakker;13
489;Barendrecht;Wijk 20 Vrijenburg;15
489;Barendrecht;Wijk 30 Buitengebied Noord;15
489;Barendrecht;Wijk 31 Buitengebied Zuid;13
489;Barendrecht;Wijk 50 Bedrijventerreinen;13
203;Barneveld;Gemeente;
203;Barneveld;Wijk 54 Barneveld;16
203;Barneveld;Wijk 55 Voorthuizen;14
203;Barneveld;Wijk 56 Kootwijkerbroek;12
203;Barneveld;Wijk 57 Garderen;15
203;Barneveld;Wijk 58 Terschuur;13
203;Barneveld;Wijk 59 Stroe;13
203;Barneveld;Wijk 60 Zwartebroek;13
203;Barneveld;Wijk 61 De Glind;13
203;Barneveld;Wijk 62 Kootwijk;13
203;Barneveld;Wijk 63 Achterveld;11
5;Bedum;Gemeente;
5;Bedum;Wijk 00;14
888;Beek;Gemeente;
888;Beek;Wijk 00 Beek - Spaubeek;16
888;Beek;Wijk 01 Beek-Zuid;14
370;Beemster;Gemeente;
370;Beemster;Wijk 00 Beemster;12
370;Beemster;Wijk 01 Zuidoostbeemster;11
889;Beesel;Gemeente;
889;Beesel;Wijk 00 Reuver;16
889;Beesel;Wijk 01 Beesel;14
7;Bellingwedde;Gemeente;
7;Bellingwedde;Wijk 00 Bellingwolde;21
7;Bellingwedde;Wijk 01 Oost;21
7;Bellingwedde;Wijk 02 Blijham;20
1945;Berg en Dal;Gemeente;
1945;Berg en Dal;Beek;13
1945;Berg en Dal;Berg en Dal;13
1945;Berg en Dal;Breedeweg;14
1945;Berg en Dal;De Horst;15
1945;Berg en Dal;Erlecom;15
1945;Berg en Dal;Groesbeek;14
1945;Berg en Dal;Heilig Landstichting;10
1945;Berg en Dal;Kekerdom;16
1945;Berg en Dal;Leuth;18
1945;Berg en Dal;Millingen aan de Rijn;17
1945;Berg en Dal;Ooij;16
1945;Berg en Dal;Persingen;11
1945;Berg en Dal;Ubbergen;10
1724;Bergeijk;Gemeente;
1724;Bergeijk;Wijk 00 Bergeijk;12
1724;Bergeijk;Wijk 01 Weebosch;14
1724;Bergeijk;Wijk 02 Luyksgestel;14
1724;Bergeijk;Wijk 03 Riethoven;12
1724;Bergeijk;Wijk 04 Westerhoven;12
893;Bergen (L.);Gemeente;
893;Bergen (L.);Aijen;14
893;Bergen (L.);Oud-Bergen;15
893;Bergen (L.);Nieuw-Bergen;17
893;Bergen (L.);Afferden;15
893;Bergen (L.);Siebengewald;15
893;Bergen (L.);Well;15
893;Bergen (L.);Wellerlooi;15
373;Bergen (NH.);Gemeente;
373;Bergen (NH.);Wijk 01 Bergen Binnen;10
373;Bergen (NH.);Wijk 02 Bergen aan Zee;9
373;Bergen (NH.);Wijk 03 Buitengebied Bergen;8
373;Bergen (NH.);Wijk 04 Egmond aan Zee;10
373;Bergen (NH.);Wijk 05 Egmond-Binnen;9
373;Bergen (NH.);Wijk 06 Egmond aan den Hoef;8
373;Bergen (NH.);Wijk 07 Schoorl;11
748;Bergen op Zoom;Gemeente;
748;Bergen op Zoom;Wijk 00 Bergen op Zoom-Oude stad e.o.;16
748;Bergen op Zoom;Wijk 01 Bergen op Zoom-Noord;16
748;Bergen op Zoom;Wijk 02 Bergen op Zoom-Oost;18
748;Bergen op Zoom;Wijk 03 Bergen op Zoom-West;15
748;Bergen op Zoom;Wijk 04 Halsteren;16
748;Bergen op Zoom;Wijk 05 Lepelstraat;18
1859;Berkelland;Gemeente;
1859;Berkelland;Wijk 00 Borculo;15
1859;Berkelland;Wijk 01 Eibergen;15
1859;Berkelland;Wijk 02 Beltrum;13
1859;Berkelland;Wijk 03 Neede;17
1859;Berkelland;Wijk 04 Ruurlo;15
1721;Bernheze;Gemeente;
1721;Bernheze;Wijk 01 Vorstenbosch;12
1721;Bernheze;Wijk 02 Heesch;14
1721;Bernheze;Wijk 03 Nistelrode;14
1721;Bernheze;Wijk 04 Loosbroek;13
1721;Bernheze;Wijk 05 Heeswijk-Dinther;13
1721;Bernheze;Wijk 06 Vinkel;9
753;Best;Gemeente;
753;Best;Wijk 00 Best;13
209;Beuningen;Gemeente;
209;Beuningen;Beuningen;15
209;Beuningen;Ewijk;15
209;Beuningen;Weurt;16
209;Beuningen;Winssen;15
375;Beverwijk;Gemeente;
375;Beverwijk;Wijk 00 Centrum;17
375;Beverwijk;Wijk 01 Vondelkwartier;13
375;Beverwijk;Wijk 02 Oranjebuurt;21
375;Beverwijk;Wijk 03 Kuenenkwartier;17
375;Beverwijk;Wijk 04 Warande;11
375;Beverwijk;Wijk 05 Noordwestelijk tuinbouwgebied;13
375;Beverwijk;Wijk 06 Oosterwijk en Zwaansmeer;19
375;Beverwijk;Wijk 07 Meerestein;17
375;Beverwijk;Wijk 08 Wijk aan Zee;15
375;Beverwijk;Wijk 09 De Pijp en Wijkerbroek;14
585;Binnenmaas;Gemeente;
585;Binnenmaas;Wijk 00 Heinenoord;17
585;Binnenmaas;Wijk 01 Mijnsheerenland;16
585;Binnenmaas;Wijk 02 Westmaas;17
585;Binnenmaas;Wijk 03 Maasdam;16
585;Binnenmaas;Wijk 04 Puttershoek;17
585;Binnenmaas;Wijk 05 's-Gravendeel;16
1728;Bladel;Gemeente;
1728;Bladel;Wijk 00 Bladel;13
1728;Bladel;Wijk 01 Netersel;11
1728;Bladel;Wijk 02 Hapert;13
1728;Bladel;Wijk 03 Hoogeloon;12
1728;Bladel;Wijk 04 Casteren;11
376;Blaricum;Gemeente;
376;Blaricum;Wijk 00;10
377;Bloemendaal;Gemeente;
377;Bloemendaal;Wijk 00 Bloemendaal;9
377;Bloemendaal;Wijk 01 Overveen;7
377;Bloemendaal;Wijk 02 Aerdenhout;8
377;Bloemendaal;Wijk 03 Vogelenzang;12
377;Bloemendaal;Wijk 04 Bennebroek;11
1901;Bodegraven-Reeuwijk;Gemeente;
1901;Bodegraven-Reeuwijk;Wijk 01 Bodegraven Noord;14
1901;Bodegraven-Reeuwijk;Wijk 02 Bodegraven Centrum;13
1901;Bodegraven-Reeuwijk;Wijk 03 Bodegraven Zuid;13
1901;Bodegraven-Reeuwijk;Wijk 04 Nieuwerbrug Noord;11
1901;Bodegraven-Reeuwijk;Wijk 05 Nieuwerbrug Zuid;14
1901;Bodegraven-Reeuwijk;Wijk 06 Reeuwijk Dorp;12
1901;Bodegraven-Reeuwijk;Wijk 07 Reeuwijk Brug;13
1901;Bodegraven-Reeuwijk;Wijk 08 Driebruggen;14
1901;Bodegraven-Reeuwijk;Wijk 09 Waarder;13
755;Boekel;Gemeente;
755;Boekel;Wijk 00 Boekel;13
755;Boekel;Wijk 01 Venhorst;12
1681;Borger-Odoorn;Gemeente;
1681;Borger-Odoorn;Wijk 00 Borger;16
1681;Borger-Odoorn;Wijk 01 Buinen;17
1681;Borger-Odoorn;Wijk 02 Bronneger;14
1681;Borger-Odoorn;Wijk 03 Drouwen;15
1681;Borger-Odoorn;Wijk 04 Bronnegerveen;16
1681;Borger-Odoorn;Wijk 05 Drouwenerveen;17
1681;Borger-Odoorn;Wijk 06 Drouwenermond;18
1681;Borger-Odoorn;Wijk 07 Nieuw-Buinen;19
1681;Borger-Odoorn;Wijk 08 Buinerveen;18
1681;Borger-Odoorn;Wijk 09 Ees;16
1681;Borger-Odoorn;Wijk 10 Odoorn;17
1681;Borger-Odoorn;Wijk 11 Exloo;16
1681;Borger-Odoorn;Wijk 12 Valthe;17
1681;Borger-Odoorn;Wijk 13 Klijndijk;18
1681;Borger-Odoorn;Wijk 14 Odoornerveen;16
1681;Borger-Odoorn;Wijk 15 Tweede Exloërmond;20
1681;Borger-Odoorn;Wijk 16 Valthermond;20
147;Borne;Gemeente;
147;Borne;Wijk 00 Borne;14
147;Borne;Wijk 01 Buitengebied Borne;11
654;Borsele;Gemeente;
654;Borsele;Baarland;13
654;Borsele;Borssele;14
654;Borsele;Driewegen;14
654;Borsele;Ellewoutsdijk;15
654;Borsele;Heinkenszand;12
654;Borsele;Hoedekenskerke;12
654;Borsele;Kwadendamme;12
654;Borsele;Lewedorp;13
654;Borsele;Nieuwdorp;14
654;Borsele;Nisse;13
654;Borsele;Oudelande;13
654;Borsele;Ovezande;13
654;Borsele;'s-Gravenpolder;12
654;Borsele;'s-Heer Abtskerke;12
654;Borsele;'s-Heerenhoek;15
756;Boxmeer;Gemeente;
756;Boxmeer;Wijk 00 Boxmeer;14
756;Boxmeer;Wijk 01 Sambeek;13
756;Boxmeer;Wijk 02 Beugen;12
756;Boxmeer;Wijk 03 Oeffelt;13
756;Boxmeer;Wijk 04 Rijkevoort;11
756;Boxmeer;Wijk 05 Vortum-Mullem;13
756;Boxmeer;Wijk 06 Vierlingsbeek;14
756;Boxmeer;Wijk 07 Overloon;11
756;Boxmeer;Wijk 08 Maashees;13
756;Boxmeer;Wijk 09 Holthees;12
757;Boxtel;Gemeente;
757;Boxtel;Wijk 00 Boxtel;15
757;Boxtel;Wijk 01 Lennisheuvel;12
757;Boxtel;Wijk 02 Liempde;12
758;Breda;Gemeente;
758;Breda;Breda Centrum;11
758;Breda;Breda Noord;16
758;Breda;Breda Oost;12
758;Breda;Breda Zuid-Oost;12
758;Breda;Breda Zuid;11
758;Breda;Breda West;14
758;Breda;Breda Noord-West;15
758;Breda;Bavel;13
