id;Gemeente;Gebied;Overgewicht (%)
518;'s-Gravenhage;Gemeente;
518;'s-Gravenhage;Wijk 02 Belgisch Park;40
518;'s-Gravenhage;Wijk 03 Westbroekpark en Duttendel;38
518;'s-Gravenhage;Wijk 04 Benoordenhout;37
518;'s-Gravenhage;Wijk 05 Archipelbuurt;37
518;'s-Gravenhage;Wijk 06 Van Stolkpark en Scheveningse Bo;39
518;'s-Gravenhage;Wijk 07 Scheveningen;45
518;'s-Gravenhage;Wijk 08 Duindorp;55
518;'s-Gravenhage;Wijk 09 Geuzen- en Statenkwartier;40
518;'s-Gravenhage;Wijk 10 Zorgvliet;37
518;'s-Gravenhage;Wijk 11 Duinoord;36
518;'s-Gravenhage;Wijk 12 Bomen- en Bloemenbuurt;43
518;'s-Gravenhage;Wijk 13 Vogelwijk;40
518;'s-Gravenhage;Wijk 14 Bohemen en Meer en Bos;47
518;'s-Gravenhage;Wijk 15 Kijkduin en Ockenburgh;45
518;'s-Gravenhage;Wijk 16 Kraayenstein en de Uithof;52
518;'s-Gravenhage;Wijk 17 Loosduinen;52
518;'s-Gravenhage;Wijk 18 Waldeck;52
518;'s-Gravenhage;Wijk 19 Vruchtenbuurt;45
518;'s-Gravenhage;Wijk 20 Valkenboskwartier;45
518;'s-Gravenhage;Wijk 21 Regentessekwartier;42
518;'s-Gravenhage;Wijk 22 Zeeheldenkwartier;39
518;'s-Gravenhage;Wijk 23 Willemspark;38
518;'s-Gravenhage;Wijk 24 Haagse Bos;46
518;'s-Gravenhage;Wijk 25 Mariahoeve en Marlot;48
518;'s-Gravenhage;Wijk 26 Bezuidenhout;41
518;'s-Gravenhage;Wijk 27 Stationsbuurt;43
518;'s-Gravenhage;Wijk 28 Centrum;43
518;'s-Gravenhage;Wijk 29 Schildersbuurt;58
518;'s-Gravenhage;Wijk 30 Transvaalkwartier;57
518;'s-Gravenhage;Wijk 31 Rustenburg en Oostbroek;52
518;'s-Gravenhage;Wijk 32 Leyenburg;52
518;'s-Gravenhage;Wijk 33 Bouwlust en Vrederust;56
518;'s-Gravenhage;Wijk 34 Morgenstond;54
518;'s-Gravenhage;Wijk 35 Zuiderpark;62
518;'s-Gravenhage;Wijk 36 Moerwijk;56
518;'s-Gravenhage;Wijk 37 Groente- en Fruitmarkt;56
518;'s-Gravenhage;Wijk 38 Laakkwartier en Spoorwijk;53
518;'s-Gravenhage;Wijk 39 Binckhorst;49
518;'s-Gravenhage;Wijk 40 Wateringse Veld;51
518;'s-Gravenhage;Wijk 41 Hoornwijk;46
518;'s-Gravenhage;Wijk 42 Ypenburg;49
518;'s-Gravenhage;Wijk 43 Forepark;46
518;'s-Gravenhage;Wijk 44 Leidschenveen;49
796;'s-Hertogenbosch;Gemeente;
796;'s-Hertogenbosch;Binnenstad;42
796;'s-Hertogenbosch;Zuidoost;50
796;'s-Hertogenbosch;Graafsepoort;50
796;'s-Hertogenbosch;Muntel / Vliert;45
796;'s-Hertogenbosch;Rosmalen-Zuid;48
796;'s-Hertogenbosch;Rosmalen-Noord;48
796;'s-Hertogenbosch;De Groote Wielen;44
796;'s-Hertogenbosch;Empel;49
796;'s-Hertogenbosch;Noord;53
796;'s-Hertogenbosch;Maaspoort;51
796;'s-Hertogenbosch;West;50
796;'s-Hertogenbosch;Engelen;48
796;'s-Hertogenbosch;Nuland;50
796;'s-Hertogenbosch;Vinkel;51
1680;Aa en Hunze;Gemeente;
1680;Aa en Hunze;Wijk 00 Annen;53
1680;Aa en Hunze;Wijk 01 Eext;54
1680;Aa en Hunze;Wijk 02 Anloo;55
1680;Aa en Hunze;Wijk 03 Gasteren;50
1680;Aa en Hunze;Wijk 04 Anderen;55
1680;Aa en Hunze;Wijk 05 Schipborg;52
1680;Aa en Hunze;Wijk 06 Eexterveen;56
1680;Aa en Hunze;Wijk 07 Spijkerboor;55
1680;Aa en Hunze;Wijk 08 Nieuw-Annerveen;54
1680;Aa en Hunze;Wijk 09 Oud-Annerveen;52
1680;Aa en Hunze;Wijk 11 Annerveenschekanaal;58
1680;Aa en Hunze;Wijk 12 Eexterveenschekanaal;58
1680;Aa en Hunze;Wijk 13 Eexterzandvoort;52
1680;Aa en Hunze;Wijk 14 Gasselte;56
1680;Aa en Hunze;Wijk 15 Gasselternijveen;59
1680;Aa en Hunze;Wijk 16 Gasselternijveenschemond;58
1680;Aa en Hunze;Wijk 17 Gieten;54
1680;Aa en Hunze;Wijk 18 Gieterveen;57
1680;Aa en Hunze;Wijk 19 Rolde;54
1680;Aa en Hunze;Wijk 20 Grolloo;54
1680;Aa en Hunze;Wijk 21 Ekehaar;53
738;Aalburg;Gemeente;
738;Aalburg;Wijk 00 Wijk en Aalburg;51
738;Aalburg;Wijk 01 Veen;52
738;Aalburg;Wijk 02 Genderen;52
738;Aalburg;Wijk 03 Eethen;52
738;Aalburg;Wijk 04 Meeuwen;50
738;Aalburg;Wijk 05 Drongelen;56
738;Aalburg;Wijk 06 Babyloniënbroek;53
358;Aalsmeer;Gemeente;
358;Aalsmeer;Wijk 00 Aalsmeer;49
358;Aalsmeer;Wijk 01 Kudelstraat en Kalslagen;50
358;Aalsmeer;Wijk 02 Oosteinde;47
197;Aalten;Gemeente;
197;Aalten;Wijk 01 Buitengebied Aalten;53
197;Aalten;Wijk 02 Bredevoort;55
197;Aalten;Wijk 03 Aalten Kern;54
197;Aalten;Wijk 04 Dinxperlo;57
59;Achtkarspelen;Gemeente;
59;Achtkarspelen;Wijk 00 Noord;55
59;Achtkarspelen;Wijk 01 Centrum;52
59;Achtkarspelen;Wijk 02 Zuid;55
482;Alblasserdam;Gemeente;
482;Alblasserdam;Wijk 01 Centrum;51
482;Alblasserdam;Wijk 02 Kinderdijk;53
482;Alblasserdam;Wijk 03 Blokweer;52
482;Alblasserdam;Wijk 04 Souburgh;54
482;Alblasserdam;Wijk 05 Bedrijventerrein;51
482;Alblasserdam;Wijk 06 Landelijk gebied;46
613;Albrandswaard;Gemeente;
613;Albrandswaard;Wijk 01 Poortugaal-Noord;52
613;Albrandswaard;Wijk 02 Rhoon-Noord;55
613;Albrandswaard;Wijk 03 Poortugaal-Zuid;54
613;Albrandswaard;Wijk 04 Rhoon-Zuid;53
613;Albrandswaard;Wijk 05 Buitengebied Albrandswaard;50
613;Albrandswaard;Wijk 06 Portland;54
361;Alkmaar;Gemeente;
361;Alkmaar;Zuid;45
361;Alkmaar;Oudorp;46
361;Alkmaar;Overdie;49
361;Alkmaar;West;45
361;Alkmaar;Huiswaard;49
361;Alkmaar;De Mare;50
361;Alkmaar;Daalmeer/Koedijk;49
361;Alkmaar;Centrum;41
361;Alkmaar;Schermer;47
361;Alkmaar;Graft-De Rijp;50
141;Almelo;Gemeente;
141;Almelo;Wijk 10 Binnenstad;54
141;Almelo;Wijk 11 De Riet;55
141;Almelo;Wijk 12 Noorderkwartier;53
141;Almelo;Wijk 13 Sluitersveld;53
141;Almelo;Wijk 14 Wierdense Hoek;57
141;Almelo;Wijk 15 Nieuwstraat-Kwartier;57
141;Almelo;Wijk 16 Ossenkoppelerhoek;55
141;Almelo;Wijk 17 Hofkamp;51
141;Almelo;Wijk 18 Schelfhorst;56
141;Almelo;Wijk 19 Windmolenbroek;53
141;Almelo;Wijk 20 Aadorp;55
141;Almelo;Wijk 21 Bornerbroek;52
34;Almere;Gemeente;
34;Almere;Wijk 01 Almere Haven;55
34;Almere;Wijk 02 Almere Stad;54
34;Almere;Wijk 03 Almere Buiten;53
34;Almere;Wijk 04 Almere Poort;46
34;Almere;Wijk 05 Almere Hout;49
34;Almere;Wijk 06 Almere Pampus;
1723;Alphen-Chaam;Gemeente;
1723;Alphen-Chaam;Wijk 00 Alphen;50
1723;Alphen-Chaam;Wijk 01 Chaam;51
1723;Alphen-Chaam;Wijk 02 Galder;46
1723;Alphen-Chaam;Wijk 08 Verspreide huizen;48
1723;Alphen-Chaam;Wijk 09 Verspreide huizen;51
484;Alphen aan den Rijn;Gemeente;
484;Alphen aan den Rijn;Oudshoorn;52
484;Alphen aan den Rijn;Ridderveld;54
484;Alphen aan den Rijn;Zegersloot;54
484;Alphen aan den Rijn;Hoorn;52
484;Alphen aan den Rijn;Hoge Zijde;51
484;Alphen aan den Rijn;Lage Zijde;49
484;Alphen aan den Rijn;Steekterpolder;51
484;Alphen aan den Rijn;Kerk en Zanen;48
484;Alphen aan den Rijn;Rietveld;50
484;Alphen aan den Rijn;Benthuizen;52
484;Alphen aan den Rijn;Aarlanderveen;46
484;Alphen aan den Rijn;Boskoop;52
484;Alphen aan den Rijn;Zwammerdam;56
484;Alphen aan den Rijn;Hazerswoude-Dorp;51
484;Alphen aan den Rijn;Hazerswoude-Rijndijk;52
484;Alphen aan den Rijn;Koudekerk aan den Rijn;54
60;Ameland;Gemeente;
60;Ameland;Wijk 00;56
307;Amersfoort;Gemeente;
307;Amersfoort;Wijk 01 Stadskern;40
307;Amersfoort;Wijk 02 Zonnehof;40
307;Amersfoort;Wijk 03 Soesterkwartier;46
307;Amersfoort;Wijk 04 Isselt;36
307;Amersfoort;Wijk 05 Bosgebied;53
307;Amersfoort;Wijk 06 De Koppel;49
307;Amersfoort;Wijk 07 De Kruiskamp;50
307;Amersfoort;Wijk 08 Schothorst Zuid;50
307;Amersfoort;Wijk 09 Schothorst Noord;48
307;Amersfoort;Wijk 10 Liendert;50
307;Amersfoort;Wijk 11 Rustenburg;50
307;Amersfoort;Wijk 12 Stoutenburg-Noord;45
307;Amersfoort;Wijk 13 Schuilenburg;51
307;Amersfoort;Wijk 14 Randenbroek;47
307;Amersfoort;Wijk 15 Vermeerkwartier;42
307;Amersfoort;Wijk 16 Leusderkwartier;43
307;Amersfoort;Wijk 17 De Berg Zuid;41
307;Amersfoort;Wijk 18 De Berg Noord;38
307;Amersfoort;Wijk 19 Hoogland;46
307;Amersfoort;Wijk 20 Zielhorst;47
307;Amersfoort;Wijk 21 Kattenbroek;46
307;Amersfoort;Wijk 22 Calveen;43
307;Amersfoort;Wijk 23 Park Schothorst;46
307;Amersfoort;Wijk 24 Nieuwland;48
307;Amersfoort;Wijk 25 valleipoort;45
307;Amersfoort;Wijk 26 Hooglanderveen;46
307;Amersfoort;Wijk 27 Buitengebied West;41
307;Amersfoort;Wijk 28 Vathorst-De Velden;46
307;Amersfoort;Wijk 29 Vathorst-centrum;45
307;Amersfoort;Wijk 30 Vathorst-De Bron;42
307;Amersfoort;Wijk 31 Vathorst-De Laak;45
362;Amstelveen;Gemeente;
362;Amstelveen;Wijk 00 Amstelveen;44
363;Amsterdam;Gemeente;
363;Amsterdam;Burgwallen-Oude Zijde;32
363;Amsterdam;Burgwallen-Nieuwe Zijde;30
363;Amsterdam;Grachtengordel-West;31
363;Amsterdam;Grachtengordel-Zuid;31
363;Amsterdam;Nieuwmarkt/Lastage;36
363;Amsterdam;Haarlemmerbuurt;38
363;Amsterdam;Jordaan;35
363;Amsterdam;De Weteringschans;30
363;Amsterdam;Weesperbuurt/Plantage;34
363;Amsterdam;Oostelijke Eilanden/Kadijken;40
363;Amsterdam;Westelijk Havengebied;49
363;Amsterdam;Bedrijventerrein Sloterdijk;45
363;Amsterdam;Houthavens;38
363;Amsterdam;Spaarndammer- en Zeeheldenbuurt;43
363;Amsterdam;Staatsliedenbuurt;39
363;Amsterdam;Centrale Markt;42
363;Amsterdam;Frederik Hendrikbuurt;36
363;Amsterdam;Da Costabuurt;34
363;Amsterdam;Kinkerbuurt;35
363;Amsterdam;Van Lennepbuurt;38
363;Amsterdam;Helmersbuurt;33
363;Amsterdam;Overtoomse Sluis;31
363;Amsterdam;Vondelbuurt;34
363;Amsterdam;Zuidas;28
363;Amsterdam;Oude Pijp;30
363;Amsterdam;Nieuwe Pijp;32
363;Amsterdam;Zuid Pijp;39
363;Amsterdam;Weesperzijde;31
363;Amsterdam;Oosterparkbuurt;38
363;Amsterdam;Dapperbuurt;41
363;Amsterdam;Transvaalbuurt;40
363;Amsterdam;Indische Buurt West;41
363;Amsterdam;Indische Buurt Oost;46
363;Amsterdam;Oostelijk Havengebied;40
363;Amsterdam;Zeeburgereiland/Nieuwe Diep;28
363;Amsterdam;IJburg West;40
363;Amsterdam;Sloterdijk;35
363;Amsterdam;Landlust;41
363;Amsterdam;Erasmuspark;38
363;Amsterdam;De Kolenkit;45
363;Amsterdam;Geuzenbuurt;35
363;Amsterdam;Van Galenbuurt;43
363;Amsterdam;Hoofdweg e.o.;40
363;Amsterdam;Westindische Buurt;33
363;Amsterdam;Hoofddorppleinbuurt;32
363;Amsterdam;Schinkelbuurt;33
363;Amsterdam;Willemspark;32
363;Amsterdam;Museumkwartier;32
363;Amsterdam;Stadionbuurt;37
363;Amsterdam;Apollobuurt;32
363;Amsterdam;IJburg Zuid;41
363;Amsterdam;Scheldebuurt;32
363;Amsterdam;IJselbuurt;35
363;Amsterdam;Rijnbuurt;35
363;Amsterdam;Frankendael;38
363;Amsterdam;Middenmeer;35
363;Amsterdam;Betondorp;50
363;Amsterdam;Omval/Overamstel;26
363;Amsterdam;Prinses Irenebuurt e.o.;32
363;Amsterdam;Volewijck;50
363;Amsterdam;IJplein/Vogelbuurt;48
363;Amsterdam;Tuindorp Nieuwendam;52
363;Amsterdam;Tuindorp Buiksloot;52
363;Amsterdam;Nieuwendammerdijk/Buiksloterdijk;41
363;Amsterdam;Tuindorp Oostzaan;53
363;Amsterdam;Oostzanerwerf;52
363;Amsterdam;Kadoelen;50
363;Amsterdam;Waterlandpleinbuurt;53
363;Amsterdam;Buikslotermeer;51
363;Amsterdam;Banne Buiksloot;54
363;Amsterdam;Noordelijke IJ-oevers West;35
363;Amsterdam;Noordelijke IJ-oevers Oost;36
363;Amsterdam;Waterland;46
363;Amsterdam;Elzenhagen;45
363;Amsterdam;Chassébuurt;40
363;Amsterdam;Slotermeer-Noordoost;52
363;Amsterdam;Slotermeer-Zuidwest;51
363;Amsterdam;Geuzenveld;53
363;Amsterdam;Eendracht;52
363;Amsterdam;Lutkemeer/Ookmeer;49
363;Amsterdam;Osdorp-Oost;50
363;Amsterdam;Osdorp-Midden;51
363;Amsterdam;De Punt;50
363;Amsterdam;Middelveldsche Akerpolder;50
363;Amsterdam;Slotervaart Noord;48
363;Amsterdam;Overtoomse Veld;43
363;Amsterdam;Westlandgracht;37
363;Amsterdam;Sloter-/Riekerpolder;46
363;Amsterdam;Slotervaart Zuid;45
363;Amsterdam;Buitenveldert-West;39
363;Amsterdam;Buitenveldert-Oost;39
363;Amsterdam;Amstel III/Bullewijk;28
363;Amsterdam;Bijlmer Centrum (D,F,H);47
363;Amsterdam;Bijlmer Oost (E,G,K);53
363;Amsterdam;Nellestein;50
363;Amsterdam;Holendrecht/Reigersbos;52
363;Amsterdam;Gein;52
363;Amsterdam;Driemond;49
200;Apeldoorn;Gemeente;
200;Apeldoorn;Centrum;48
200;Apeldoorn;West;50
200;Apeldoorn;Zuidwest;51
200;Apeldoorn;Zuid;52
200;Apeldoorn;Zuidoost;52
200;Apeldoorn;Oost;50
200;Apeldoorn;Noordoost;52
200;Apeldoorn;Noord;50
200;Apeldoorn;Uddel en omgeving;51
200;Apeldoorn;Hoog Soeren en Radio Kootwijk;54
200;Apeldoorn;Hoenderloo en omgeving;55
200;Apeldoorn;Loenen en omgeving;54
200;Apeldoorn;Beekbergen en omgeving;54
200;Apeldoorn;Lieren en omgeving;51
200;Apeldoorn;Klarenbeek en omgeving;51
200;Apeldoorn;Wenum Wiesel Beemte;51
3;Appingedam;Gemeente;
3;Appingedam;Wijk 00;56
202;Arnhem;Gemeente;
202;Arnhem;Centrum;37
202;Arnhem;Spijkerkwartier;36
202;Arnhem;Arnhemse broek;48
202;Arnhem;Presikhaaf West;52
202;Arnhem;Presikhaaf Oost;49
202;Arnhem;St. Marten/Sonsbeek;36
202;Arnhem;Klarendal;45
202;Arnhem;Velperweg e.o.;43
202;Arnhem;Alteveer/Cranevelt;47
202;Arnhem;Geitenkamp;51
202;Arnhem;Monnikenhuizen;46
202;Arnhem;Burgemeesterswijk/Hoogkamp;40
202;Arnhem;Schaarsbergen;48
202;Arnhem;Heijenoord/Lombok;41
202;Arnhem;Klingelbeek e.o.;47
202;Arnhem;Malburgen West;51
202;Arnhem;Malburgen Oost (noord);50
202;Arnhem;Malburgen Oost (zuid);56
202;Arnhem;Vredenburg/Kronenburg;53
202;Arnhem;Elden;50
202;Arnhem;Elderveld;52
202;Arnhem;De Laar;51
202;Arnhem;Rijkerswoerd;52
202;Arnhem;Schuytgraaf;44
106;Assen;Gemeente;
106;Assen;Wijk 00 Assen centrum;51
106;Assen;Wijk 01 Lariks;52
106;Assen;Wijk 02 Noorderpark;52
106;Assen;Wijk 03 Assen Oost;51
106;Assen;Wijk 04 Pittelo;54
106;Assen;Wijk 05 Assen West;54
106;Assen;Wijk 06 Peelo;51
106;Assen;Wijk 07 Marsdijk;50
106;Assen;Wijk 08 Kloosterveen;49
106;Assen;Wijk 99 Buitengebied;52
743;Asten;Gemeente;
743;Asten;Wijk 00 Asten;50
743;Asten;Wijk 01 Heusden;44
743;Asten;Wijk 02 Ommel;50
743;Asten;Wijk 08;44
743;Asten;Wijk 09;43
744;Baarle-Nassau;Gemeente;
744;Baarle-Nassau;Wijk 00 Baarle - Nassau;54
744;Baarle-Nassau;Wijk 01 Ulicoten;56
744;Baarle-Nassau;Wijk 02;53
308;Baarn;Gemeente;
308;Baarn;Wijk 00 Baarn;45
308;Baarn;Wijk 01 Baarn-Noord, Eemdal en Eemland;47
308;Baarn;Wijk 02 P.H.W.park;40
308;Baarn;Wijk 04 Buitengebied;57
308;Baarn;Wijk 05 Lage Vuursche;49
489;Barendrecht;Gemeente;
489;Barendrecht;Wijk 01 Centrum;52
489;Barendrecht;Wijk 02 Noord;54
489;Barendrecht;Wijk 03 Binnenland;52
489;Barendrecht;Wijk 04 Oranjewijk;50
489;Barendrecht;Wijk 05 Buitenoord;53
489;Barendrecht;Wijk 06 Ter Leede;48
489;Barendrecht;Wijk 07 Paddewei;51
489;Barendrecht;Wijk 08 Molenvliet;50
489;Barendrecht;Wijk 09 Nieuweland;51
489;Barendrecht;Wijk 10 Dorpzicht;50
489;Barendrecht;Wijk 11 Bijdorp;50
489;Barendrecht;Wijk 12 Smitshoek;54
489;Barendrecht;Wijk 13 Voordijk;45
489;Barendrecht;Wijk 14 Meerwede;54
489;Barendrecht;Wijk 15 Waterkant;57
489;Barendrecht;Wijk 16 Havenkwartier;53
489;Barendrecht;Wijk 17 Gaatkensoog;51
489;Barendrecht;Wijk 18 Riederhoek;53
489;Barendrecht;Wijk 19 Vrijheidsakker;50
489;Barendrecht;Wijk 20 Vrijenburg;54
489;Barendrecht;Wijk 30 Buitengebied Noord;54
489;Barendrecht;Wijk 31 Buitengebied Zuid;49
489;Barendrecht;Wijk 50 Bedrijventerreinen;49
203;Barneveld;Gemeente;
203;Barneveld;Wijk 54 Barneveld;48
203;Barneveld;Wijk 55 Voorthuizen;50
203;Barneveld;Wijk 56 Kootwijkerbroek;48
203;Barneveld;Wijk 57 Garderen;54
203;Barneveld;Wijk 58 Terschuur;49
203;Barneveld;Wijk 59 Stroe;48
203;Barneveld;Wijk 60 Zwartebroek;48
203;Barneveld;Wijk 61 De Glind;46
203;Barneveld;Wijk 62 Kootwijk;51
203;Barneveld;Wijk 63 Achterveld;46
5;Bedum;Gemeente;
5;Bedum;Wijk 00;52
888;Beek;Gemeente;
888;Beek;Wijk 00 Beek - Spaubeek;53
888;Beek;Wijk 01 Beek-Zuid;51
370;Beemster;Gemeente;
370;Beemster;Wijk 00 Beemster;49
370;Beemster;Wijk 01 Zuidoostbeemster;48
889;Beesel;Gemeente;
889;Beesel;Wijk 00 Reuver;53
889;Beesel;Wijk 01 Beesel;52
7;Bellingwedde;Gemeente;
7;Bellingwedde;Wijk 00 Bellingwolde;59
7;Bellingwedde;Wijk 01 Oost;58
7;Bellingwedde;Wijk 02 Blijham;61
1945;Berg en Dal;Gemeente;
1945;Berg en Dal;Beek;45
1945;Berg en Dal;Berg en Dal;44
1945;Berg en Dal;Breedeweg;53
1945;Berg en Dal;De Horst;52
1945;Berg en Dal;Erlecom;51
1945;Berg en Dal;Groesbeek;51
1945;Berg en Dal;Heilig Landstichting;42
1945;Berg en Dal;Kekerdom;56
1945;Berg en Dal;Leuth;56
1945;Berg en Dal;Millingen aan de Rijn;58
1945;Berg en Dal;Ooij;55
1945;Berg en Dal;Persingen;45
1945;Berg en Dal;Ubbergen;40
1724;Bergeijk;Gemeente;
1724;Bergeijk;Wijk 00 Bergeijk;51
1724;Bergeijk;Wijk 01 Weebosch;54
1724;Bergeijk;Wijk 02 Luyksgestel;56
1724;Bergeijk;Wijk 03 Riethoven;52
1724;Bergeijk;Wijk 04 Westerhoven;48
893;Bergen (L.);Gemeente;
893;Bergen (L.);Aijen;49
893;Bergen (L.);Oud-Bergen;55
893;Bergen (L.);Nieuw-Bergen;55
893;Bergen (L.);Afferden;55
893;Bergen (L.);Siebengewald;56
893;Bergen (L.);Well;55
893;Bergen (L.);Wellerlooi;55
373;Bergen (NH.);Gemeente;
373;Bergen (NH.);Wijk 01 Bergen Binnen;43
373;Bergen (NH.);Wijk 02 Bergen aan Zee;42
373;Bergen (NH.);Wijk 03 Buitengebied Bergen;41
373;Bergen (NH.);Wijk 04 Egmond aan Zee;47
373;Bergen (NH.);Wijk 05 Egmond-Binnen;43
373;Bergen (NH.);Wijk 06 Egmond aan den Hoef;44
373;Bergen (NH.);Wijk 07 Schoorl;46
748;Bergen op Zoom;Gemeente;
748;Bergen op Zoom;Wijk 00 Bergen op Zoom-Oude stad e.o.;54
748;Bergen op Zoom;Wijk 01 Bergen op Zoom-Noord;54
748;Bergen op Zoom;Wijk 02 Bergen op Zoom-Oost;56
748;Bergen op Zoom;Wijk 03 Bergen op Zoom-West;54
748;Bergen op Zoom;Wijk 04 Halsteren;56
748;Bergen op Zoom;Wijk 05 Lepelstraat;59
1859;Berkelland;Gemeente;
1859;Berkelland;Wijk 00 Borculo;54
1859;Berkelland;Wijk 01 Eibergen;55
1859;Berkelland;Wijk 02 Beltrum;52
1859;Berkelland;Wijk 03 Neede;54
1859;Berkelland;Wijk 04 Ruurlo;54
1721;Bernheze;Gemeente;
1721;Bernheze;Wijk 01 Vorstenbosch;48
1721;Bernheze;Wijk 02 Heesch;49
1721;Bernheze;Wijk 03 Nistelrode;50
1721;Bernheze;Wijk 04 Loosbroek;50
1721;Bernheze;Wijk 05 Heeswijk-Dinther;49
1721;Bernheze;Wijk 06 Vinkel;43
753;Best;Gemeente;
753;Best;Wijk 00 Best;51
209;Beuningen;Gemeente;
209;Beuningen;Beuningen;51
209;Beuningen;Ewijk;53
209;Beuningen;Weurt;55
209;Beuningen;Winssen;55
375;Beverwijk;Gemeente;
375;Beverwijk;Wijk 00 Centrum;54
375;Beverwijk;Wijk 01 Vondelkwartier;50
375;Beverwijk;Wijk 02 Oranjebuurt;58
375;Beverwijk;Wijk 03 Kuenenkwartier;54
375;Beverwijk;Wijk 04 Warande;48
375;Beverwijk;Wijk 05 Noordwestelijk tuinbouwgebied;50
375;Beverwijk;Wijk 06 Oosterwijk en Zwaansmeer;57
375;Beverwijk;Wijk 07 Meerestein;56
375;Beverwijk;Wijk 08 Wijk aan Zee;51
375;Beverwijk;Wijk 09 De Pijp en Wijkerbroek;50
585;Binnenmaas;Gemeente;
585;Binnenmaas;Wijk 00 Heinenoord;55
585;Binnenmaas;Wijk 01 Mijnsheerenland;55
585;Binnenmaas;Wijk 02 Westmaas;56
585;Binnenmaas;Wijk 03 Maasdam;55
585;Binnenmaas;Wijk 04 Puttershoek;56
585;Binnenmaas;Wijk 05 's-Gravendeel;54
1728;Bladel;Gemeente;
1728;Bladel;Wijk 00 Bladel;52
1728;Bladel;Wijk 01 Netersel;49
1728;Bladel;Wijk 02 Hapert;52
1728;Bladel;Wijk 03 Hoogeloon;49
1728;Bladel;Wijk 04 Casteren;50
376;Blaricum;Gemeente;
376;Blaricum;Wijk 00;44
377;Bloemendaal;Gemeente;
377;Bloemendaal;Wijk 00 Bloemendaal;40
377;Bloemendaal;Wijk 01 Overveen;37
377;Bloemendaal;Wijk 02 Aerdenhout;39
377;Bloemendaal;Wijk 03 Vogelenzang;47
377;Bloemendaal;Wijk 04 Bennebroek;45
1901;Bodegraven-Reeuwijk;Gemeente;
1901;Bodegraven-Reeuwijk;Wijk 01 Bodegraven Noord;52
1901;Bodegraven-Reeuwijk;Wijk 02 Bodegraven Centrum;49
1901;Bodegraven-Reeuwijk;Wijk 03 Bodegraven Zuid;50
1901;Bodegraven-Reeuwijk;Wijk 04 Nieuwerbrug Noord;46
1901;Bodegraven-Reeuwijk;Wijk 05 Nieuwerbrug Zuid;50
1901;Bodegraven-Reeuwijk;Wijk 06 Reeuwijk Dorp;47
1901;Bodegraven-Reeuwijk;Wijk 07 Reeuwijk Brug;47
1901;Bodegraven-Reeuwijk;Wijk 08 Driebruggen;48
1901;Bodegraven-Reeuwijk;Wijk 09 Waarder;47
755;Boekel;Gemeente;
755;Boekel;Wijk 00 Boekel;49
755;Boekel;Wijk 01 Venhorst;46
1681;Borger-Odoorn;Gemeente;
1681;Borger-Odoorn;Wijk 00 Borger;55
1681;Borger-Odoorn;Wijk 01 Buinen;56
1681;Borger-Odoorn;Wijk 02 Bronneger;53
1681;Borger-Odoorn;Wijk 03 Drouwen;54
1681;Borger-Odoorn;Wijk 04 Bronnegerveen;55
1681;Borger-Odoorn;Wijk 05 Drouwenerveen;56
1681;Borger-Odoorn;Wijk 06 Drouwenermond;58
1681;Borger-Odoorn;Wijk 07 Nieuw-Buinen;59
1681;Borger-Odoorn;Wijk 08 Buinerveen;59
1681;Borger-Odoorn;Wijk 09 Ees;54
1681;Borger-Odoorn;Wijk 10 Odoorn;58
1681;Borger-Odoorn;Wijk 11 Exloo;58
1681;Borger-Odoorn;Wijk 12 Valthe;55
1681;Borger-Odoorn;Wijk 13 Klijndijk;58
1681;Borger-Odoorn;Wijk 14 Odoornerveen;54
1681;Borger-Odoorn;Wijk 15 Tweede Exloërmond;60
1681;Borger-Odoorn;Wijk 16 Valthermond;60
147;Borne;Gemeente;
147;Borne;Wijk 00 Borne;53
147;Borne;Wijk 01 Buitengebied Borne;50
654;Borsele;Gemeente;
654;Borsele;Baarland;51
654;Borsele;Borssele;47
654;Borsele;Driewegen;52
654;Borsele;Ellewoutsdijk;52
654;Borsele;Heinkenszand;49
654;Borsele;Hoedekenskerke;51
654;Borsele;Kwadendamme;49
654;Borsele;Lewedorp;49
654;Borsele;Nieuwdorp;48
654;Borsele;Nisse;48
654;Borsele;Oudelande;50
654;Borsele;Ovezande;50
654;Borsele;'s-Gravenpolder;48
654;Borsele;'s-Heer Abtskerke;48
654;Borsele;'s-Heerenhoek;50
756;Boxmeer;Gemeente;
756;Boxmeer;Wijk 00 Boxmeer;49
756;Boxmeer;Wijk 01 Sambeek;48
756;Boxmeer;Wijk 02 Beugen;48
756;Boxmeer;Wijk 03 Oeffelt;51
756;Boxmeer;Wijk 04 Rijkevoort;46
756;Boxmeer;Wijk 05 Vortum-Mullem;48
756;Boxmeer;Wijk 06 Vierlingsbeek;49
756;Boxmeer;Wijk 07 Overloon;48
756;Boxmeer;Wijk 08 Maashees;48
756;Boxmeer;Wijk 09 Holthees;47
757;Boxtel;Gemeente;
757;Boxtel;Wijk 00 Boxtel;52
757;Boxtel;Wijk 01 Lennisheuvel;48
757;Boxtel;Wijk 02 Liempde;51
758;Breda;Gemeente;
758;Breda;Breda Centrum;39
758;Breda;Breda Noord;49
758;Breda;Breda Oost;44
758;Breda;Breda Zuid-Oost;46
758;Breda;Breda Zuid;44
758;Breda;Breda West;47
758;Breda;Breda Noord-West;50
758;Breda;Bavel;47
